id;movie_name;year;certificate;runtime_min;genre;rating;description;director;star;votes;gross_in_dollar;with_description
tt1756860;Vincenz Priessnitz;1999;;77;Biography, Drama, History;;The documentary dramatization Vincenz Priessnitz is a story of the man to whom water offered up its secrets. Priessnitz was seriously wounded at age 16, but was able to heal himself through...                See full summary »;Pavel Linhart;"Milena Asmanová, 
Jindrich Bonaventura, 
Hanus Bor, 
Vít Buriánek";;;true
tt0095266;Gwiazda Piolun;1988;;93;Biography, Drama;;The last days of the avant-garde playwright and painter Stanislaw Ignacy Witkiewicz, widely known as Witkacy, following the Nazi invasion of Poland in September 1939.;Henryk Kluba;"Tadeusz Huk, 
Katarzyna Bargielowska, 
Zofia Rysiówna, 
Zygmunt Bielawski";;;true
tt0091533;Moa;1986;;100;Biography, Drama;5.3;The life of Swedish writer Moa Martinson. In 1925 Moa's two youngest children drowns. She is politically active and a passionate. 1928 her husband commits suicide. The next year she marries...                See full summary »;Anders Wahlgren;"Gunilla Nyroos, 
Reine Brynolfsson, 
Lennart Hjulström, 
Grethe Ryen";59.0;;true
tt5485508;Untitled Bill Graham Project;;;;Biography;;The story of legendary music promoter Bill Graham from his early years in Europe to moving to San Francisco in the 1960s and booking events with such iconic musical acts as The Grateful Dead, Janis Joplin and Led Zeppelin.;;;;;true
tt0137219;Stefan Luchian;1981;;93;Biography, Drama;7.5;An insight into the life and tragic destiny of one of Romania's greatest painters.;Nicolae Margineanu;"Ion Caramitru, 
George Constantin, 
Maria Ploae, 
Ovidiu Schumacher";117.0;;true
tt0039137;Albéniz;1947;;125;Biography, Drama;5.9;The film is based on the life of Spanish composer and pianist Isaac Albéniz. In this story Albéniz is represented since he was a child prodigy, so talented that even comes to say that his ...                See full summary »;Luis César Amadori;"Pedro López Lagar, 
Sabina Olmos, 
Marisa Regules, 
Pedro Aleandro";21.0;;true
tt7442202;Consuelo: Marie Linda;;;;Biography;;Biography of Consuelo Majluta Villanueva.;Luis Arambilet;;;;true
tt18966590;A Força de um Sorriso;2021;;83;Biography;;;Rafael Almeida;"Antonia Morais, 
Sidney Sampaio";;;false
tt0291377;Nelson Gonçalves;2002;;72;Biography, Drama;7.6;Fiction/documentary about great Brazilian singer Nelson Gonçalves, where interviews about him are mixed with dramatization of episodes in his life. The film tell us about Nelson's childhood...                See full summary »;Elizeu Ewald;"Alexandre Borges, 
Sérgio Cabral, 
Lara Córdula, 
Chico Expedito";28.0;;true
tt0095619;Mensagem;1988;;110;Biography, Drama, History;6.4;"Based on the work by Fernando Pessoa - a ""message"" about the destinies of Portugal - not just in isolation but looking at them as precursors and announcers of the fate of the entire planet.";Luis Vidal Lopes;"Filipe Ferrer, 
António Caldeira Pires, 
Álvaro Simões, 
Antonio Miguens";12.0;;true
tt7165786;Jordan's Story;2016;;;Biography;;;Michael Corcoran;"Danny Winn, 
Riley St. John, 
Hunter Perez, 
Tommy Kramer";;;false
tt4552664;The Bentley Boys;;;;Action, Biography, Drama;;The fastest and most eccentric driver on the legendary 1920s Bentley motor racing team convinces a misfit heiress to back his desperate scheme to beat the Germans in the Grand Prix of the century.;;;;;true
tt2606934;Erk;;;;Biography;;After missing his chance at a promotion with his championship team, a respected but aging football coach relocates to a small town to head up a lowly college team that's strapped for players, money, and respect.;James Kicklighter;;;;true
tt0141573;Chelovek s planety Zemlya;1959;;106;Biography, Drama, History;8.5;Biographical film story about the first Russian space explorer, inventor scientist, rocket-maker K. E. Tsiolkovsky.;Boris Buneev;"Yuri Koltsov, 
Nina Menshikova, 
V. Dikhtyar, 
Yuri Krotenko";26.0;;true
tt2707754;Nomad's Land;;;;Biography, Drama;;The risks are high and often rewards are few. Despite extremely difficult survival and years of isolation from the outside world, hundreds of these highly dedicated missionaries faithfully ...                See full summary »;Kurt Tuffendsam;;;;true
tt13262226;Untitled Jermaine Fowler Project;;;;Animation, Biography, Comedy;;Follows a semi-autobiographical animated comedy about Jermaine Fowler.;;;;;true
tt1671471;Manson Rising;;;;Biography, Crime, Drama;;The misadventures of 20 year old Charles Manson and Rosalie Jean Willis: outcasts, lovers, and criminals. They beg, borrow and steal their way across 1950s America, heading for the promised...                See full summary »;;;;;true
tt8067968;The Gospel Singer;;;;Biography;;"He is often referred to as the ""King of Soul."" He was known for his distinctive vocals and his pioneering music. The Gospel Singer is a biopic on the life of the late, great Sam Cooke.";;;;;true
tt0053075;Molokai, la isla maldita;1959;;104;Biography, Drama;5.8;Biography of the father Damian de Veuster, Belgium missionary of the Holy Heart order in an island of Hawaii.;Luis Lucia;"Javier Escrivá, 
Roberto Camardiel, 
Gérard Tichy, 
Marcela Yurfa";62.0;;true
tt3550136;Countdown;2014;Not Rated;73;Biography, Drama;5.3;One room. One man. One decision. Not by many words, but by pure emotion, the movie Countdown gradually, but completely overwhelms the viewer, leading one into a very intimate world of a ...                See full summary »;Rijad Gvozden;Rijad Gvozden;6.0;;true
tt7659822;Rudane;2018;;138;Biography, Drama;;Rudane is the biopic of Rupchandra Bista. Bista was the revolutionary philosopher, politician, and organic vocal of the downtrodden mass of Nepal.;"Bikash Dhakal, 
Amit Kishor Subedi";"Divya Dev, 
Anubhav Luintel, 
Namrata Shrestha, 
Amber Subedi";;;true
tt11097018;The Legend Plays On;;;;Biography, Drama, History;;"A biopic tale of the extraordinary life of Billy ""Sutty"" Sutton, a legend of the Birmingham bullring in the 60's and 70's, then the streets of Miami with the Police Department In 1980's and 90's.";Sarah Hogarth;"Luke Walker, 
Leila Kotori, 
Aaron Deacon, 
Nala Hermeziel";;;true
tt13078502;DL Moody & The Scarlet Thread;;;;Action, Biography, Drama;;A barely literate young man survives war, fires, riots, sickness, crime, poverty and a shipwreck. Speaks to 100 million people. Shakes society...and becomes world famous.;Craig D. Forrest;;;;true
tt0049622;Podhale w ogniu;1956;;105;Biography, Drama, History;5.3;;"Jan Batory, 
Henryk Hechtkopf";"Janusz Bylczynski, 
Stanislaw Milski, 
Teresa Szmigielówna, 
Jerzy Pichelski";27.0;;false
tt1884264;Buffalo Bill;;;;Adventure, Biography;;The true life story of Buffalo Bill --from his childhood, to the establishment of his Wild West Show and tours of Europe, to his sad demise at the start of 20th Century.;Francesco Lucente;;;;true
tt2759320;A Strong Collected Spirit;2014;;110;Biography;;"Just returned from a vicious documentary shoot in Afghanistan, reporters Lauren Pantages and Billy 'Shooter"" Daniels opt for an easy gig -- tell the rags-to-riches story of Ed Gersh, oldest...                See full summary »";Tommy Clohessy;"Maria Angelica, 
Brian Alevis, 
Ron Alston, 
Ed Bergen";;;true
tt0192365;Nijinsky: Unfinished Project;1970;;;Biography, Drama;7.6;;Tony Richardson;"Claude Jade, 
Rudolf Nureyev, 
Paul Scofield";22.0;;false
tt16425292;Cocol;;;;Biography;;A Mexican refugee returns to Mexico after being ordained a Catholic priest to combat the violently anti-clerical government of the 1920s.;;;;;true
tt3534710;Tracy and Hepburn;;;;Biography, Drama, Romance;;A look at the long love affair between the legendary Hollywood actors Spencer Tracy and Katharine Hepburn.;;;;;true
tt0437516;Toyen;2005;;63;Biography, Drama;6.5;Czech author and poet of Czech cinema Jan Nemec presents his unique vision inspired by life and art of surrealist painter.;Jan Nemec;"Zuzana Stivínová, 
Jan Budar, 
Tobiás Jirous, 
Marek Bouda";46.0;;true
tt22106314;The Rescuer: One Firefighter's Story of Courage, Darkness, and the Relentless Love That Saved Him;;;;Drama, Biography;;He helped save people every day-but he had no idea how to save himself.;;;;;true
tt3585418;I Was Born Traveling;2013;;74;Biography;7.1;"""I was born traveling. My first memories are connected to the scent of new places. Luggage just opened, mothballs, shoe polish and the particular scent that permeated my mother's dresses."" ...                See full summary »";Irish Braschi;"Maria Callas, 
Alice Clementi, 
Simone Fulciniti, 
Dacia Maraini";14.0;;true
tt12880546;NIKPA;;;;Biography;;"""Nikpa"" is the inspiring story of the Afghan Taekwondo champion Rohullah Nikpa, who won the first ever Olympics medal for Afghanistan in 2008 Olympics.";Eddie Arya;;;;true
tt13967782;The Luckiest Man: Life with John McCain;;;;Biography;;;;;;;false
tt4296918;Propensity: The Nick Charles Story;;;;Biography, Drama, Music;;At the age of 15, Nick Charles was set to be Britain's answer to Frank Sinatra. Backed by an American music mogul, he was poised to win the Eurovision Song Contest that would launch his ...                See full summary »;;;;;true
tt0026188;Casta diva;1935;;87;Biography, Drama, Music;6.1;"Young composer Vincenzo Bellini is still an unknown music student in Napoli when he finds in a maiden's eyes the inspiration for the aria that would become his most beloved one, ""Casta Diva"".";Carmine Gallone;"Mártha Eggerth, 
Sandro Palmieri, 
Gualtiero Tumiati, 
Lamberto Picasso";32.0;;true
tt4796556;The Gate of Departure;2014;;65;Biography, Family;6.6;A meditation on grief, death and psychological entrapment that dispenses dialogue and narrative for a visual experience that breaks the conventions.;Karim Hanafy;"Amal Abdel Hady, 
Salwa Khattab, 
Shams Labib, 
Ahmed Magdy";53.0;;true
tt5777932;Untitled, a Judith Todd Biopic;;;;Biography;;One family fights with their countrymen that are majority of the population for the rights bestowed only to a minority of a land the family resemble - only to meet hostile times from those ...                See full summary »;;;;;true
tt1473153;Untitled P.T. Barnum Project;;;;Biography, Drama;;A biography of circus pioneer P.T. Barnum.;;;;;true
tt0035154;Doku-ganryû Masamune;1942;;83;Biography, Drama, History;6.5;;Hiroshi Inagaki;"Chiezô Kataoka, 
Ryûnosuke Tsukigata, 
Haruyo Ichikawa, 
Michitarô Mizushima";35.0;;false
tt19512288;Le Brasier Shelley;2018;;59;Biography, Drama, History;;A pictureless film in 3D sound based on the poetry and diaries of Percy Bysshe Shelley, an infamous young poet driven out of his country after kidnapping his future young wife, Mary Shelley.;"Ludovic Chavarot, 
Céline Ters";"Gaspard Ulliel, 
Lola Peploe, 
Christophe Dilys, 
Warren Ellis";;;true
tt6262770;Tenzing;;;;Adventure, Biography, Drama;;The untold and inspiring tale of one of the most important mountain climbers in history who, with Edmund Hillary, became the first person to reach the summit of Mount Everest.;Jennifer Peedom;;;;true
tt4131712;The Man Who Closed the World;;;;Biography;;The story of crusading Manchester solicitor Mark Lewis who took on the first civil phone hacking case with The News Of the World and ended up personally negotiating the Dowler family settlement with Rupert Murdoch.;Charles Sturridge;;;;true
tt4599326;Il Duce;;;;Biography, Drama, History;;A story of the rise, fall and death of Benito Mussolini, detailing the ascension of him and his Fascist Party to power, his disastrous alliance with Nazi Germany and his execution at the hands of partisans in 1945.;;;;;true
tt8782244;The Good Thief;2020;;;Biography;;;Charles Kinnane;;;;false
tt0193104;Dirtymouth;1970;R;102;Biography, Drama;5.2;The life and career of the controversial comedian, Lenny Bruce.;Herbert S. Altman;"Bernie Travis, 
Courtney Simon, 
Wynn Irwin, 
Miss Sam Teardrop";18.0;;true
tt12203884;In Order to Live;;;;Biography;;"Based on the life of Yeonmi Park and her escape from North Korea. Based on her book ""In Order to Live"".";;;;;true
tt24513892;Zübeyde (Analar ve Ogullar);2023;;;Biography;;;;;;;false
tt0026286;Don Bosco;1936;;90;Biography;5.4;Biopic about the founder of a 19th century religious order dedicated to ministering to homeless boys.;Goffredo Alessandrini;"Gian Paolo Rosmino, 
Ferdinando Mayer, 
Maria Vincenza Stiffi, 
Roberto Pasetti";23.0;;true
tt3822658;Maria Graham: Diary of a Residence in Chile;2014;;118;Biography, Drama, History;6.2;A true story of passion and political intrigue in early nineteenth century Chile, based on the memoirs of the intrepid travel writer, Maria Graham.;Valeria Sarmiento;"Daniel Guillón, 
Miriam Heard, 
Viviana Herrera, 
Sean O'Callaghan";34.0;;true
tt3255606;Ven. Jian Zhen;2010;;102;Animation, Biography;;Nara, Japan, A.D. 763. In Toshodai Temple, Chinese Buddhist Master the Venerable Jian Zhen dies, aged 76, after nine years in Japan. His Japanese disciple Si Tuo remembers how in 733 he and...                See full summary »;Roger Hsiao;"Ta-Chuan Wang, 
Chih-Shih Hsia, 
Hsi-Hua Wang, 
Peter Wang";;;true
tt1239402;Deng Xiaoping;2002;Not Rated;100;Biography;5.0;Spans the twenty years from the moment that Chinese leader Deng returned to power, to his last visit to Southern China (1976-1991). It is the first cinematic attempt to examine Deng Xiao Ping's career;Yinnan Ding;"Qi Lu, 
Katia Tchenko";16.0;;true
tt5432272;Skateboarding Revelations: Journey to the Final Level;2018;;120;Adventure, Biography, Drama;;Pro skateboarder Todd Falcon's ultimate skateboarding journey to invent as many tricks as possible and find the final level of skateboarding is revealed after being kept secret for over 3 decades.;"Todd Jason Cook, 
Todd Falcon";"Todd Falcon, 
Dan MacFarlane, 
Rick McCrank, 
Gou Miyagi";;;true
tt4468742;The Pride of San Quentin;;;;Biography;;The human rights story of an imprisoned athlete and a ground-breaking warden who introduced an ideology of rehabilitation that would change the US prison system.;;;;;true
tt10256536;Rimbaud in L.A.;1982;;104;Biography, Drama;;In modern day Los Angeles, writer Paul Verlaine invites young provocating poet Arthur Rimbaud into the home of his step-family, losing interest in his wife as he becomes infatuated with the boy.;Richard Moyer;"David Rostamo, 
Michael Kearns, 
Kristy Allman, 
Mary Mercier";;;true
tt6047378;Nelly Was a Lady;1947;;60;Biography;4.5;;J. Richard Westen;"Donald Reed, 
Milton Shockley, 
John Stanley, 
Rose Coghlan";7.0;;false
tt0098036;Oszolomienie;1989;;96;Biography, Drama, War;6.2;A popular 60-year-old actor falls for a much younger dancer and a cocaine addict. During the Nazi occupation, he needs money for her rehab but artists are prohibited by the undeground government to perform for Germans.;Jerzy Sztwiertnia;"Maria Pakulnis, 
Wladyslaw Kowalski, 
Marzena Trybala, 
Krzysztof Kolberger";17.0;;true
